Iterations,Function Calls,Execution Time (s),Total Execution Time (s),Execution Memory (KB),Total Execution Memory (KB),CPU Usage (%),Memory Usage (MB),Memory Usage (%),Available Virtual Memory (MB),Swap Usage (MB),Swap Usage (%),Energy Usage (%),Download Speed (Mbps),Upload Speed (Mbps),Ping (ms),Disk Write Time (s),Disk Read Time (s),Server Response Time (s),label
55010.31789,27441.32349,0.231580296,38.36533323,42.00515762,91.3821654,47.36091772,6541.978521,80.88711204,1522.445249,9950.812593,63.32179293,48.52571875,45.02605561,3.949869731,60.80357187,0.227923318,0.041259951,0.661557151,2
54932.76278,27121.50041,0.227670774,39.86051652,42.66486197,90.47201992,46.56223568,6519.176125,80.48934302,1516.648094,9885.762245,62.57398224,53.19120989,41.05801862,5.85423672,61.39047257,0.20366757,0.037723571,0.667364698,2
54891.353,26805.4885,0.256524918,39.84934779,43.13987929,95.4204739,55.13536926,6587.703056,81.61101894,1529.682111,9978.061762,62.67449195,38.72717646,47.03029422,5.270740751,62.3176517,0.175119471,0.036059571,0.747765526,2
55420.66405,26975.3369,0.345986907,29.95867355,188.4666873,240.2296924,58.18849492,6711.702106,82.88373523,1385.167629,9104.489686,57.34690607,40.13246604,10.84779989,3.557144496,49.22164168,0.201982349,0.042558476,0.652351212,2
55434.75392,27412.11733,0.266161721,31.31062756,188.7781089,231.74399,64.06490554,6842.255545,84.99820946,1256.544183,9171.159352,58.71392102,54.87828843,14.18272252,8.046994191,51.4632807,0.331193353,0.183149518,0.603599039,2
54612.95025,27347.22571,0.274700812,31.00958404,189.5649902,230.4250551,69.59485936,6424.669339,78.42407612,1673.628977,9645.564348,59.9081968,45.64286124,29.22708559,10.41831979,46.92649226,0.207427671,0.049286796,0.909654504,2
54320.18832,27297.17335,0.598443772,30.77130823,191.4488116,240.3259684,57.89103012,6563.06623,81.38473922,1522.050291,9877.555215,61.68933794,41.51995554,28.22160394,9.357416341,45.7878359,0.288639798,0.043693452,0.602597117,2
55655.59329,27101.84973,0.386563964,34.42220826,189.2110727,239.3456247,90.90184081,7014.31313,87.69555068,1024.737536,9406.324662,59.49282932,96.51328228,16.50546802,1.298293001,68.86200993,0.248501802,0.045219558,0.843064069,2
54407.23611,27588.8776,0.370594081,34.79706352,191.0853536,243.5158229,77.19344355,6903.596552,85.6624737,1184.585248,9665.548768,60.89782831,67.89242987,3.649491839,1.21336119,62.36561039,0.335161799,0.058917401,0.864845334,2
55684.77053,27046.82469,0.390484114,33.11495072,187.4555709,241.6450158,91.29320531,6561.232671,81.65058983,1543.486463,2510.791477,15.97270734,99.20066753,17.59642339,4.770960388,58.82349395,0.279859823,0.044734295,0.834965766,2
54947.78583,27365.4276,0.240749061,39.72388012,42.35651058,92.53544474,71.33967836,5907.456057,73.1240987,2102.0444,3017.934731,18.85605226,73.56477072,17.79465365,2.432863717,43.60498917,0.199006871,0.034702033,0.700692917,2
54838.87458,27288.79202,0.385014439,31.09244159,190.491242,240.7457058,76.76460078,6157.211761,76.19340505,1866.162462,3292.224103,20.62768408,81.94770545,7.478707077,4.289334903,53.69826494,0.308608769,0.06373242,0.742551553,2
54952.91855,26958.67921,0.336613637,31.95185752,189.3285371,243.7741516,91.4607959,6640.656533,82.86530499,1410.03953,3226.220049,20.13714094,87.63054097,4.008711966,2.780835648,56.43094922,0.543333695,0.079456518,0.795403066,2
54013.67946,27544.04639,0.455563516,33.90749423,187.5201559,241.740606,92.83786319,6696.290559,83.01651736,1415.200981,3219.197376,20.2039532,88.00788868,11.39430969,1.111655428,62.60228383,0.328752482,0.047519462,0.949195778,2
55155.70453,27270.88627,0.375233689,57.24262347,190.3112872,239.1778578,94.63283968,6718.294193,83.76665982,1333.837106,3208.537393,19.94020871,70.9978444,11.75540016,4.609283871,46.33028383,0.221594045,0.044156139,0.622239646,2
54951.87391,26827.37196,0.301200336,30.70570754,42.57311601,93.68080998,70.81421938,6535.719693,81.4689976,1544.158057,3662.676679,23.18017721,82.91828962,12.37581406,2.870513324,50.67787715,0.222148808,0.044094499,0.719652279,2
54773.77794,27186.1654,0.299444745,34.28336637,190.2473691,230.7783278,97.78410467,6510.758482,80.30938422,1595.908923,3734.115216,23.36774799,68.51481135,17.50172395,3.815622375,40.58577643,0.206741785,0.04117764,0.641847706,2
54944.61224,27154.28024,0.271388848,29.20159216,42.61839991,93.50735334,87.64032288,7241.757928,89.37640768,833.7454391,4155.9068,26.57897435,64.69931706,25.92182166,1.245172206,42.98620668,0.256557828,0.047707481,0.742334751,2
54720.17679,27233.55473,0.312836545,30.25165823,187.9134336,239.1319592,42.31409949,7199.843519,88.61999697,922.9552878,4255.070356,26.6779754,47.64523654,12.06755956,1.43259538,43.95603858,0.262509178,0.043778355,0.49753356,2
55408.6053,27172.82453,0.253713384,29.70786323,43.32757609,236.1598852,47.57768168,6505.324463,81.62385612,1533.470453,4079.782512,25.51415448,34.74464839,11.0381364,1.603060852,37.23297709,0.549339913,0.055084152,0.467687954,2
55169.25066,26992.98688,0.279317925,28.47036595,43.11877506,95.18542093,51.86040022,6995.441116,87.72891477,1046.200271,4420.193419,27.96102971,16.74720534,11.51838017,2.17035528,42.09657174,0.302452335,0.042762623,0.417470357,2
55406.646,27125.33654,0.323805446,27.77759144,189.0472289,243.3309719,49.44173424,6716.121185,83.51657984,1380.657349,4703.147435,29.86292332,7.538102106,13.16914827,2.270454333,45.97154374,0.161473728,0.033694994,0.390071827,2
55381.98423,26830.46108,0.237621274,27.89520976,42.46734399,93.46025398,51.54700307,6501.606782,81.15402873,1565.20595,4986.899235,31.54994639,25.05583172,22.16679672,8.898270599,40.15031724,0.218508505,0.043229912,0.455280674,2
55072.35436,26932.63323,0.317726196,28.1962892,188.6254951,229.1009549,61.00775464,6554.195189,81.12300572,1498.963479,5379.074612,33.85254142,21.09596727,14.41564671,4.625100719,53.43138979,0.170302108,0.037156616,0.497240889,2
55587.05394,27406.50615,0.275864929,27.41921352,42.85913523,94.26424582,60.27309157,6838.15664,84.77839648,1293.462635,5379.604162,33.44697445,14.073722,48.45492105,2.313405529,40.59426721,0.173154695,0.037814888,0.44249655,2
55099.85205,26816.55599,0.233598377,29.96372103,41.500352,91.91393047,3.879070197,6597.639805,81.33703304,1434.265811,5505.65837,34.91768737,5.100186513,12.18364152,2.551067874,59.07205486,0.16505888,0.035813982,0.488514873,2
54892.38896,26952.88652,0.356070243,33.77791743,188.9192771,242.5502757,58.77043139,7133.667788,88.04669023,1014.001143,5065.548106,32.04918759,40.14821198,6.731694888,2.78021329,57.0211327,0.257620862,0.036336741,2.127184515,2
55607.55008,27167.23655,0.324713524,33.24188203,187.8524997,242.4168302,56.22559732,6409.660407,79.78164178,1701.930063,5343.447075,33.32562344,28.59181228,6.434097189,1.790697899,45.3564409,0.246393261,0.035920989,0.972233028,2
54888.92483,27217.67994,0.317685006,30.76373638,189.9133103,240.7422829,56.36592853,5579.286984,69.10240473,2468.908497,6181.315957,39.11037344,71.326931,20.3608654,5.788608206,43.32971071,0.245309038,0.035181966,0.976030381,2
55158.12773,26948.20563,0.311508772,33.12154537,190.5239166,231.4550518,34.85790417,5768.659606,70.74862644,2313.47737,6076.30021,38.41284347,51.00340919,8.778097509,4.058064606,57.06641616,0.20256541,0.034644234,1.067314807,2
55692.22191,27285.37591,0.351301734,32.26563185,188.3552079,231.10445,52.61479373,5941.309106,74.28058018,2129.420659,5987.820691,38.2304664,22.98687541,11.34712089,3.930571033,44.65717316,0.22784141,0.036854346,1.059942026,2
54634.98414,27329.14784,0.328533051,34.74730775,42.66865304,95.0144504,52.19391974,5780.999757,71.334669,2337.234832,6288.116969,39.43101713,20.31871667,12.96202001,4.891635937,56.58748461,0.241712974,0.038750007,1.092405798,2
55084.66965,27018.35336,0.289272049,33.16193621,42.26874766,94.25923061,49.08899891,6132.569602,76.51334551,1961.028804,5922.471556,37.76749094,25.1206229,15.90624565,4.704650021,63.70683378,0.277767646,0.037760006,0.920060719,2
55571.3432,27332.50926,0.256249086,82.92239371,42.8382105,95.28169817,30.6007097,6457.465336,78.85485048,1647.840571,5905.187573,37.7906918,61.99143263,2.444300195,1.089848626,48.37959055,0.171668138,0.034926872,0.07636417,2
55304.27703,26939.29048,0.225040928,72.94087128,42.44945269,91.77514106,13.96329559,6327.006256,77.99374341,1818.747766,6051.952044,37.97248444,14.74919305,6.557764109,0.703260196,54.18464578,0.205727254,0.035721618,0.960633781,2
55543.92793,27080.40078,0.266578048,42.95459311,42.34361461,94.45889192,44.95773073,6005.505717,75.27304496,2043.207886,6339.721094,39.89786464,24.96040095,1.613760437,1.68053322,73.78012293,0.181301487,0.038957008,1.041645463,2
55580.58137,27277.13122,0.26142245,138.322093,43.06851002,95.06065004,27.83370283,6547.873856,81.72346864,1538.238265,6017.579076,37.97613619,28.68376594,2.56107305,0.114416852,146.6957268,0.180084704,0.035609867,9.050155987,2
55506.7763,27330.31079,0.296093936,38.90339952,42.45655708,93.83726564,41.31022838,6481.275811,79.82670595,1653.071696,6155.279045,38.86440733,9.631650875,6.050395133,3.329617328,42.05566273,0.213704068,0.041053233,1.140272203,2
55381.88719,27258.80965,0.318254805,41.7722652,188.6100452,241.5116067,64.47430518,5950.703267,74.04707451,2098.962383,6747.151454,41.99316991,42.171005,9.595046006,7.637197414,36.75939136,0.202955775,0.04112406,1.045619432,2
55479.62956,26820.12144,0.304356545,45.56349558,188.4815622,230.460225,57.28983228,6437.82285,78.38779903,1700.247955,6703.910953,42.28374935,30.72100008,5.057071977,3.899576862,43.22275602,0.195412448,0.040738077,0.97545982,2
54772.28679,27032.4764,0.32100196,30.67890261,187.7662925,241.3238049,37.79287616,6321.4237,78.29939898,1751.221329,6768.308643,42.47678812,30.62335903,8.272605364,2.918165062,46.62312817,0.303789419,0.038194333,0.754868019,2
54835.17497,27049.63814,0.334633837,33.14350082,187.5561439,241.9761183,64.38798408,6548.720543,81.42338363,1546.319599,6725.438875,41.84157901,80.45454293,6.972402518,2.844307936,56.38311526,0.26796471,0.039052493,0.825389396,2
54673.84966,27195.38273,0.258716892,31.63741308,42.09098088,94.22582861,37.57879402,6807.036271,84.17515859,1237.035987,6615.715947,41.56100238,60.59265605,4.229931057,8.75656773,77.339014,0.228110452,0.038617132,0.790869483,2
54839.34062,27005.79867,0.245836931,47.83623803,41.37382398,94.591944,38.71537393,6653.342535,81.46992651,1497.398156,6991.75503,44.3772912,40.23378801,7.614106027,3.920388262,313.4047465,0.217542433,0.041755719,1.26539533,2
55003.53129,26839.30877,0.294040366,33.8014459,42.89838317,94.2340413,34.13709925,6449.847777,80.06555328,1663.808405,7298.377889,45.78838815,31.31608251,16.14810731,2.524646117,41.193674,0.194783006,0.036784439,0.989158189,2
55101.03468,26885.04494,0.263085902,34.35249866,42.22698479,94.47158657,46.381187,6564.871189,81.13519942,1580.622665,7315.475362,45.29466254,44.76114655,25.66035297,1.976365785,55.22371724,0.219589148,0.036974821,1.047343418,2
55503.13262,26891.26025,0.241919421,30.41223202,42.84234363,94.8636848,32.26317589,6724.842135,83.90691906,1345.872084,7293.15981,46.25056514,59.133976,23.25463693,4.350923392,43.86843343,0.183363299,0.036661339,0.936841305,2
55209.75713,27026.70434,0.253128572,28.94080753,47.05203867,241.3064585,29.59217925,6667.940007,82.67285697,1368.74812,7505.045338,46.73722386,29.86524516,34.96112149,6.244302061,39.09156293,0.177795968,0.035876156,0.924700578,2
54880.47673,27260.45005,0.229890495,30.49963319,42.2718407,91.43121137,44.66247884,7150.734695,88.45384436,989.7116796,7421.555757,46.21693024,42.41475996,7.584465434,5.619734427,40.07140793,0.185863697,0.039963451,1.015458491,2
55030.38403,26995.35212,0.261538885,37.66984437,42.58878212,94.83864607,45.55423584,6582.509398,81.93540902,1469.361623,6815.525495,43.6948611,34.01588746,2.952242864,3.836178701,59.78853941,0.180456984,0.034901139,0.796579382,2
55029.90936,27081.85756,0.279104202,31.34030419,42.30480711,92.9983948,38.50484512,6646.652548,82.47116868,1391.553054,6855.678938,43.10233042,38.00661894,9.166482551,2.09286418,49.698217,0.192023853,0.035784709,3.586581895,2
55417.20052,26905.29593,0.244179614,31.36038006,42.74131092,93.77023066,42.99495783,6498.675411,81.79015844,1506.802882,7188.604322,45.02701913,49.22796975,12.62372969,4.421264631,51.90607854,0.159957053,0.038745655,0.671787829,2
55597.35098,26999.04703,0.290432936,33.17912391,42.7810734,95.54146782,30.02669214,6922.911143,85.54949023,1168.651104,7372.584909,45.83697482,31.40196773,8.273566982,1.24972121,84.26984447,0.203250869,0.03818722,1.574850116,2
55285.01029,26990.84367,0.253899645,39.90329902,42.38921854,93.40361716,27.80702303,6858.110434,85.21037384,1192.067301,7020.437635,44.23603722,26.1677029,14.64433144,2.753316945,65.2331012,0.237541983,0.036121621,1.259061332,2
53751.02646,27461.51563,0.245962231,29.65576924,42.54399385,93.92223987,28.35250087,6810.167539,84.09100868,1245.806499,7046.131373,44.74381625,26.51994645,22.92426914,5.076387231,61.00537189,0.196809572,0.036695314,0.704911744,2
54827.96474,27119.88253,0.228172994,29.58225832,42.15360978,91.22445979,27.92723374,6816.548076,85.04072615,1268.449137,7193.211835,44.95398981,25.7373378,15.21644735,5.201263803,47.43509806,0.185125988,0.036058703,0.81822563,2
55387.53495,27084.63875,0.230635865,30.69300189,41.57602442,91.49202152,28.10272881,6861.501903,83.8340035,1269.44638,7304.536488,45.63876956,27.67504655,18.92323537,4.354157911,64.1001237,0.197688018,0.035723824,0.772176222,2
55669.80882,27166.03704,0.244915854,48.79374099,41.63189296,94.80165825,29.01982029,7034.399724,87.76530829,998.6176314,7103.916023,45.03255328,32.9399202,10.70136858,2.90493504,41.38518694,0.33781504,0.056915288,1.39085783,2
55677.215,27345.96283,0.237138008,31.50984195,41.91980534,91.01834584,29.65299409,7062.074074,86.52609004,1083.081429,7340.544896,45.35667159,29.87019101,18.98482731,2.149328623,64.91380415,0.197118453,0.035986625,0.724728925,2
54936.81345,27010.02851,0.250644035,28.86285329,41.58527675,93.92080974,30.4530237,7096.189741,87.92862972,930.844648,8054.71406,50.53046347,29.38428819,42.09053983,2.657942516,48.84775803,0.207391075,0.035698655,0.440070312,2
54576.37834,27550.85207,0.252159569,28.17274187,42.03721885,94.61344323,29.54541078,7145.953495,88.16403386,958.497485,8105.190546,51.45993542,26.754113,45.15739138,2.874256089,48.85864026,0.228233895,0.057204507,0.647691791,2
54879.4208,26965.20249,0.229754719,31.71440301,42.05582204,91.77873003,37.55802717,7238.125489,89.66384676,867.4360441,8069.768452,50.9417059,28.49494016,2.630104364,4.473307586,51.06566151,0.190959915,0.038779858,0.508437542,2
55544.08783,27131.19653,0.260863416,30.8495783,42.8210392,94.24009017,38.00801376,6826.051145,84.21238208,1249.58856,8602.690332,54.42757003,54.09263315,67.20471494,3.15551568,73.53714198,0.195041809,0.035740853,0.42290033,2
55041.91364,26813.33647,0.216436212,30.32354936,40.20627836,92.22852447,26.12048181,6724.546634,83.1696322,1370.087504,8885.495985,54.86256435,29.0856369,43.28238533,5.800267392,41.79697973,0.174786975,0.035613143,0.416438806,2
55602.3532,27216.14329,0.32499322,29.81532944,189.0709619,241.1069168,44.9703165,6866.918426,85.52846387,1200.424423,8755.982918,55.16019006,41.26914933,13.37813342,4.471987871,48.09278955,0.182404341,0.038160556,0.429821949,2
54797.98334,27193.83378,0.249843913,32.53105569,42.96175667,93.76145485,31.04475032,7031.741098,86.73768425,1029.485852,8639.866224,54.41311351,28.04590835,22.96920515,4.516548627,54.41029203,0.254305073,0.037769597,2.213223986,2
54900.67953,27207.30186,0.416034986,31.60747609,190.3796284,239.9410615,56.3652892,7115.861367,87.40910607,1002.768138,10340.01769,66.1639728,54.11128901,15.66553519,1.237243397,43.69125624,0.203121868,0.035641322,1.491082875,2
54753.20159,27274.88877,0.251221783,32.29345509,41.72819741,92.30100576,29.90150387,7059.846926,87.58266576,992.7948768,10694.5581,68.0685457,27.95290091,11.95845374,1.894532488,43.3773973,0.199919144,0.035031281,0.688034198,2
55146.64844,27303.47833,0.340422502,30.86754812,189.4672259,232.8909989,96.65896985,7346.598556,91.59448646,687.8755681,10647.06577,67.49110765,97.2049664,5.842984429,2.964532571,41.32020131,0.213922844,0.039689646,0.795170336,2
54796.04064,27316.98694,0.249553871,33.19281789,190.4581727,229.5116655,40.59503347,6729.532165,83.93942134,1326.895428,11246.60541,71.0882483,43.93212897,8.158613485,1.517540777,116.3963596,0.163927799,0.03562671,1.381951424,2
54724.19875,27076.60676,0.286058942,32.64058763,42.89243263,94.92428666,39.13487502,6779.559949,84.55672376,1291.76499,11247.44148,71.23662049,29.80032615,6.18070167,1.302709313,57.2039446,0.179669873,0.040120591,0.670952518,2
54927.39913,27280.03373,0.26531476,35.24126443,43.15556198,93.22447877,29.48746667,6923.346019,85.13676661,1197.674037,11274.11532,72.02393558,34.28091988,12.3897916,2.184949035,49.45992871,0.220278633,0.0399637,0.633499122,2
55020.57372,27092.15416,0.263378826,30.38294908,42.98888833,94.74719506,29.81122776,7193.178547,89.44041523,850.1359672,11410.83689,71.16756585,27.11717519,7.10894354,1.820788396,48.43537876,0.192302331,0.037847925,0.851663418,2
54888.32103,27080.13617,0.24365809,37.49880212,41.96167762,92.08562209,59.19431053,6802.551254,83.94768573,1244.267194,7022.851662,43.77394612,56.01190024,11.17336664,4.543799094,38.2265686,0.233070964,0.04708706,0.941239089,2
55467.58364,26982.62827,0.275706779,40.61281356,41.71324974,93.81520867,36.70333503,5789.518193,71.624095,2253.762208,7952.735417,50.52531421,55.14010329,16.06443382,4.270888872,37.79807686,0.253575455,0.030749456,0.928937422,2
54934.67308,27158.09869,0.536653564,30.61233748,189.814805,243.1684504,75.54968477,6471.905808,80.9211796,1580.804489,7065.572913,44.98509592,85.38610062,14.36678495,8.404916274,43.82732588,0.28629557,0.059555526,0.90164046,2
55095.49639,27001.86266,0.351945454,30.46565678,189.3226382,242.8623078,91.58926575,6712.017112,83.17413393,1315.281068,7204.982394,44.91872648,96.85089083,14.51770886,6.8654711,48.17624391,0.38878314,0.101272064,0.811134444,2
55160.31824,27340.98115,0.251312967,30.96015448,42.88787585,91.04842341,78.28560957,6406.764345,78.73633255,1666.858382,7657.506995,48.46921352,85.45163832,14.41901281,5.360345674,48.24277316,0.264714194,0.032171137,0.826149438,2
55620.73885,26849.68545,0.325149644,30.59794389,190.5831458,240.3069301,59.52355173,6678.174597,83.05052438,1435.35953,7673.197682,47.7067574,35.8947777,20.25853119,5.697015129,46.21528673,0.231199209,0.057392508,1.2224042,2
54738.0512,27005.93552,0.416032137,31.06967112,187.8600807,241.5052509,99.29804772,7180.527961,88.24806809,967.2513011,7421.268041,46.81081644,80.1176019,17.66188428,2.122105561,60.69362029,0.399422853,0.068593572,1.184263228,2
55462.94522,26842.2919,0.315151232,27.57227586,189.2622816,243.2645478,60.18087139,6358.03171,78.08415492,1700.962995,8086.813883,51.62930031,28.32010061,5.500814299,3.996700981,46.29697235,0.167086677,0.036824504,0.692779831,2
55321.41017,26814.36731,0.331209183,32.51403998,187.6263017,239.3331145,54.06448268,6709.344571,82.05020211,1428.53362,8791.071596,55.20836357,84.50988231,3.962419002,1.20809804,46.33021191,0.223547908,0.045557139,0.755202751,2
55652.35717,27178.78724,0.229746353,36.74021009,42.05714432,91.72148558,61.36640927,6443.764953,80.87851014,1588.846504,8685.510221,54.16119125,33.16388749,16.66658881,6.395149234,39.48651981,0.207445178,0.035628886,0.609988365,2
55086.83071,27192.87821,0.414611841,34.03472,189.1687013,242.2774862,83.9957327,6740.498345,84.45336902,1302.282773,8532.431362,53.51135293,55.89350762,19.13804155,4.701461048,41.8975045,0.175931557,0.036853508,0.596062065,2
54752.03021,27175.16902,0.247340087,31.42855341,42.46150878,91.47102705,67.59443345,6890.968212,84.61287978,1212.653283,8432.290763,53.37936871,47.85147762,25.78284296,3.542686342,43.57350799,0.207888926,0.041629684,0.649560701,2
55116.62252,27219.66244,0.380911401,44.23892657,187.7926295,238.8280107,74.8109972,6858.794718,84.68477426,1279.79486,8608.511968,53.99484028,65.27638734,16.57373994,5.808516273,69.37747304,0.351808856,0.087974291,1.232144232,2
53615.63125,27479.85794,0.423505523,32.85836768,188.9395588,242.5752739,62.18599219,6952.344584,87.08529036,1062.201543,8533.130444,54.16329811,79.46710937,7.678558907,1.443757357,61.86289227,0.348767794,0.041217402,1.152922921,2
54698.78787,27209.79372,0.405852104,44.92748355,190.5105981,240.1902593,99.28478438,7381.680078,92.87574391,648.6121386,8647.804611,54.92201023,97.38981229,2.099963359,1.72185257,116.007376,0.264818908,0.048764802,1.088069348,2
55285.69639,26908.03189,0.259471036,33.16432894,42.55940152,94.86060495,62.38934436,6576.744311,82.35094907,1476.281937,9147.156075,56.90085333,75.20478614,10.36015679,10.01108459,46.03491598,0.202191778,0.042174728,1.021932742,2
54900.46547,26930.46356,0.303201951,33.89711271,190.1086466,240.8597093,70.49205734,7257.199909,89.97009636,872.2282031,8744.360881,54.41877013,61.31563179,12.73140355,1.776208753,46.29430352,0.272963324,0.032199396,1.106246606,2
54645.06489,27314.42179,0.269522932,35.05765698,42.67369234,94.36275793,65.63492729,6884.274935,85.52758688,1180.532735,9015.749284,55.99629002,55.73097488,6.060727858,2.147908047,53.81282887,0.207720413,0.03431749,1.402564321,2
54768.38316,27118.86324,0.430174744,42.15011558,190.2005786,242.4664316,55.4016325,6695.187759,83.05601608,1400.713877,9275.902886,58.95791815,68.15899219,9.173881888,2.124619546,43.1356808,0.249161641,0.036973096,1.255598111,2
55147.78269,27148.21348,0.315011719,28.45778163,189.6029558,229.0158063,72.47440795,6931.018022,85.38610759,1160.766629,8993.905885,56.93971219,75.08958043,17.12726774,4.533056547,40.53554722,0.24284579,0.05575675,0.439216838,2
55115.00796,27076.96926,0.337896658,28.52119519,189.3838294,241.9275222,55.73785379,6819.540741,84.07080961,1226.566331,9364.729424,59.02609031,59.18000976,38.12050876,3.969285713,41.32986154,0.259039952,0.049036669,0.420996252,2
54695.19145,27050.90568,0.236519805,41.39486029,42.27764294,91.5935812,40.56499049,6649.937301,81.77366094,1451.42063,9440.923353,59.99276597,33.20980932,46.34892601,2.138335943,61.95969194,0.206337144,0.047880208,0.73195906,2
55220.17845,26822.11719,0.271825403,44.60514027,189.8886479,236.1649861,68.61529234,6758.056617,83.25549886,1316.296227,9435.839718,59.56112418,74.52742653,45.78761408,2.061248374,59.31930021,0.278992701,0.05109033,0.820447894,2
55349.59211,27407.10343,0.287373539,48.28411113,188.8425471,232.5829457,75.1180332,6785.637957,83.85695659,1351.223116,9592.708115,59.97030119,74.64128038,46.11849498,3.679926493,58.48453286,0.300861052,0.047303736,0.5174664,2
54018.87721,27637.31092,0.633526965,46.46053549,188.385379,241.1326457,89.63198079,7249.308805,89.14835302,819.9525891,9700.007683,60.66293568,83.68797876,43.72694694,5.248972223,61.3332418,0.382245227,0.072142052,0.689304832,2
55244.52566,27255.61102,0.45018296,41.01311829,189.7002898,239.2354932,83.69832237,6967.038388,87.42656889,1063.771839,9931.894203,63.08492348,90.45863544,47.75711274,5.967676275,60.73278013,0.319727242,0.053440914,0.696004432,2
55260.13989,27017.00523,0.250798426,39.24344847,42.8651315,93.44852215,47.06076946,6863.712347,84.95724158,1271.804859,9642.743654,60.68754673,37.17926362,47.10387026,7.025820845,60.8567266,0.178373375,0.038037432,0.667745717,2
54772.03122,27434.83929,0.230074029,38.42478645,42.6252759,90.47082057,47.39233844,6605.841279,80.89489435,1547.285937,9871.367471,63.0898986,48.6737357,44.69337024,3.978621305,61.1027374,0.225160504,0.040933734,0.672582311,2
55720.05423,27244.68294,0.230487481,39.67733456,42.30379317,91.59443137,45.93692691,6563.313651,81.06368388,1511.488587,9787.937538,61.46055157,53.15790097,40.71961278,5.835490653,61.57872713,0.20493742,0.037866242,0.665701718,2
55460.82447,27327.60888,0.257432636,39.85873595,42.82289437,95.19315992,54.51330561,6581.008768,81.65942354,1516.463429,9823.141344,61.69848789,38.96334421,47.6831483,5.344320058,61.27909586,0.175772691,0.035658941,0.74184443,2
54761.8837,26887.86726,0.341443343,29.6906736,187.8011736,241.5653999,57.54692081,6670.827741,83.06295171,1402.230953,8934.364511,57.34360045,40.01090437,10.84335115,3.606191419,49.13626634,0.198587069,0.042526238,0.655660328,2
55276.78293,27413.28685,0.267718707,31.31896101,189.661243,232.457703,63.61068402,6818.650079,85.31009555,1250.282854,9176.516434,58.62863794,54.84779188,14.39165053,7.996934811,51.09885001,0.33223114,0.183188851,0.604964078,2
54670.47205,27227.91279,0.276880388,30.83518446,190.339911,231.7239932,69.97416727,6457.456782,79.10276331,1679.306334,9597.08632,60.30056744,45.50969282,28.85634427,10.49464725,47.57497103,0.2079744,0.048791574,0.907488324,2
54581.01001,27744.41403,0.598284147,30.94140751,191.0718518,239.3439226,58.68067516,6527.129835,81.80672865,1518.803884,9865.469462,62.02785158,42.26522858,28.61619106,9.418284239,46.47404433,0.291736815,0.044104413,0.610142043,2
54747.00149,27092.2875,0.387338315,34.63246749,189.6679371,240.2127132,91.70846905,7127.387694,88.10984055,1015.932163,9412.483067,59.70399326,97.27513063,16.57206636,1.295546656,68.83755469,0.249492287,0.045260302,0.846552251,2
55011.02818,27465.84525,0.373651359,34.34878402,188.6470777,243.4268388,77.51091437,6859.884026,84.60376906,1178.141873,9684.938217,60.85056205,68.53085587,3.646246946,1.216341582,61.95443192,0.336302506,0.05890314,0.859199406,2
55398.04007,26902.14298,0.390100605,33.19013168,190.311707,241.0297562,90.43036673,6599.519545,80.70777436,1545.539512,2523.798756,15.7461632,99.67355993,17.79687188,4.704048639,58.04166054,0.277855832,0.045099792,0.831048519,2
55570.40902,27262.21785,0.237603033,39.39349761,42.431403,91.42955133,71.42899085,5944.56607,73.96353684,2128.622861,2967.75632,18.86801421,73.98665996,17.83927482,2.433421204,43.45460044,0.197996888,0.035117424,0.69246397,2
55733.35186,27179.80239,0.385504948,31.4559143,189.2372631,241.7113266,76.42692155,6245.015063,76.63115991,1884.511823,3297.488436,20.74819653,82.37568872,7.420215382,4.274903909,54.1486166,0.308609844,0.064174096,0.7526089,2
54939.4873,27013.76686,0.333157876,31.67141325,190.2480465,242.0880341,90.07640013,6672.859078,83.07686225,1393.008636,3232.12052,20.32519801,88.4360437,4.068425717,2.789085952,56.49810022,0.542572005,0.078596091,0.790754895,2
54143.4151,27251.69857,0.463105374,33.99892685,188.1031903,238.6998058,93.49016442,6745.779419,82.56212137,1408.289162,3214.580655,20.18118175,87.86588253,11.49334449,1.126007706,62.90392808,0.332518515,0.048047258,0.955570582,2
55113.16436,26969.31247,0.372065031,57.31022743,190.711246,239.9932799,93.87960542,6702.091527,84.21306855,1339.73476,3187.96256,20.23393498,71.2627875,11.80440939,4.60662194,46.16625424,0.221559445,0.044132444,0.617051264,2
55047.21773,27166.9525,0.304777004,30.29145657,42.83444486,94.05364702,70.7739401,6499.088588,80.6577944,1567.86067,3676.784407,23.41336742,82.70713565,12.3421707,2.87091486,51.176889,0.221996611,0.04400911,0.730971462,2
55595.26895,27150.90473,0.300342868,34.84348342,189.4318307,230.2115752,98.34284261,6531.05622,79.69961936,1575.212982,3731.597861,23.54128601,68.31155551,17.5383698,3.831077132,40.92104399,0.204785283,0.041003394,0.639167072,2
54650.89366,27426.32263,0.271864806,29.46370107,42.27748493,93.80987512,87.50378931,7261.155518,89.60576168,846.3729256,4164.296146,26.38514403,65.29729817,25.80684095,1.252281255,42.89169634,0.25646814,0.04773577,0.733676479,2
54980.86104,27247.48517,0.314509236,30.52728517,190.313602,239.4761451,42.45940304,7084.749381,88.14450344,933.3407498,4294.879547,27.0075216,47.49509013,12.12444908,1.441956015,43.83563264,0.263853692,0.044045539,0.495234031,2
