Iterations,Function Calls,Execution Time (s),Total Execution Time (s),Execution Memory (KB),Total Execution Memory (KB),CPU Usage (%),Memory Usage (MB),Memory Usage (%),Available Virtual Memory (MB),Swap Usage (MB),Swap Usage (%),Energy Usage (%),Download Speed (Mbps),Upload Speed (Mbps),Ping (ms),Disk Write Time (s),Disk Read Time (s),Server RT,label
3848422.873,90041.64822,26.09957925,82.18840926,149.4387468,152.7203103,26.11221585,6698.700195,82.25399606,1361.563691,7879.413701,49.78869368,29.1622657,3.954057469,0.047468744,56.77027971,0.175119139,0.039021586,0.729623419,3
3167225.397,85348.82417,19.37595508,58.14434209,149.4769598,151.409905,30.40127962,7017.686614,86.35412021,1100.613681,7812.810418,49.15703905,44.10430045,7.669529767,1.16519306,70.25107703,0.170676696,0.037560253,0.696930281,3
1203103.798,59221.9002,7.929643022,70.04449269,150.2594346,150.9883693,13.5877957,6367.537572,79.1127658,1708.855283,8442.494397,52.91859384,14.08807084,13.36329377,0.619172287,46.20206283,0.166804025,0.037033675,0.710439672,3
962901.3787,51278.5429,6.49934946,64.74945844,148.9075519,152.5703214,36.25809745,6678.657479,83.29529538,1344.146056,8117.17282,50.45782173,16.90581189,6.550807048,0.844459425,53.4830157,0.172465214,0.03598915,0.703471812,3
534076.7727,42198.63394,3.750886988,61.06358892,149.1459686,151.3719463,14.64258948,6755.206382,82.66822565,1332.343304,8084.925678,51.47703895,12.60197555,11.00978552,1.770709037,46.93518915,0.163724398,0.036086132,0.688444463,3
250575.8352,27189.17067,1.726796006,35.21205742,150.3651591,152.7027469,39.18725115,6620.292255,82.58524554,1440.776286,8493.200786,52.61857104,15.90469715,8.131020136,2.061100846,64.07257363,0.188302488,0.038020852,0.8624588,3
2007428.816,73413.247,12.34734116,46.86331316,150.2554651,151.3265507,14.01083359,6746.446942,83.43102565,1346.69595,8590.66055,53.53743943,11.22165431,6.500080885,2.256029048,67.5534788,0.176027555,0.038142997,0.82003269,3
2829637.845,75438.01262,18.09774859,51.72857643,150.0966853,152.9973719,23.56256077,6807.862707,84.39994793,1293.361827,8688.914581,54.74050177,36.27275429,3.936554947,2.264920339,46.23811122,0.250877603,0.045037719,0.896169714,3
1165077.117,58846.80344,8.346192409,38.90857602,151.7357395,151.4318364,12.06966398,7142.708381,88.50595961,929.8999006,8364.216248,52.43976702,14.89654199,8.310709345,1.810303438,64.46005235,0.173544801,0.037068137,0.846424512,3
772501.8174,47025.99823,5.052370665,36.69724475,151.1428734,152.2584684,30.5150639,6490.277365,80.85412149,1610.75916,8878.457488,55.37089564,27.4467609,11.70055552,2.909322517,52.79264493,0.170966077,0.036922575,0.818629128,3
998545.3585,48562.3558,11.62462179,39.50570392,150.3521994,151.4780719,76.14957147,7654.323917,95.2784523,437.0442983,8160.473412,52.00608678,72.08957634,11.48330009,3.949379954,46.49282049,0.196630667,0.04015572,0.537748822,3
1772192.945,74327.19026,12.4495313,46.07688774,149.8374602,152.0503117,29.22775841,6577.485464,81.04767602,1469.481395,9150.104246,57.7454214,26.90349854,15.51478857,0.744927328,81.11256652,0.181265499,0.03520413,0.735449414,3
954839.7056,50916.50611,6.301557383,34.60556595,148.3022875,152.4468491,27.38431737,6558.981623,81.24098561,1566.317293,9143.705723,57.53301436,30.27653272,19.73908975,2.694655876,42.75170111,0.268812477,0.04306947,0.695020593,3
3760984.384,86009.68561,25.95781001,56.00854594,150.2457711,150.9110358,43.49408404,6801.749856,82.83416427,1327.959286,9161.774916,57.63370469,39.87105323,20.12414444,1.114240764,52.78598152,0.193149813,0.035579026,0.438142884,3
121076.1147,18677.21416,0.667364973,28.52924051,148.8206688,152.5499123,18.70061595,6189.946314,75.8048525,1919.811681,8160.983755,51.17015406,19.26060857,17.84846323,2.04632235,50.4129698,0.160899013,0.033934582,0.934922387,3
6034445.859,125496.3238,35.12208652,63.31128742,151.6124137,151.3136639,3.113185543,6029.155205,73.73061823,2051.357343,8291.419484,52.03995799,8.642733147,18.98577258,6.188186451,38.79326565,0.148191817,0.034642568,0.713635371,3
4964006.609,105957.976,31.9792843,59.11281814,151.5852131,151.940953,49.05990018,6091.24968,75.29925817,1929.437673,8305.624647,52.89937682,47.09233415,8.721645845,2.804375287,53.97570685,0.164778006,0.033649968,0.616121726,3
108102.7567,15830.64163,0.653516583,32.96112581,150.3123517,152.6679059,22.76027316,6379.040011,78.73029609,1718.113414,8269.179891,52.26709856,3.917979507,7.946736164,0.546360512,41.98386957,0.152423433,0.036839735,0.756314083,3
87690.92384,15426.73187,0.470595066,31.23153457,150.5821078,150.328563,0.396909225,6552.031605,81.24695034,1554.153657,8154.018986,51.7695544,0.803053761,10.56252185,2.705258506,51.13569641,0.162674516,0.039192256,1.853281614,3
203037.5787,21568.07243,1.208459965,38.63585596,148.9909067,151.2913546,9.821048183,6335.587341,77.53345977,1757.612284,8508.38456,53.99495157,2.282219918,7.307519185,2.400382324,243.7955233,0.32304212,0.060076819,0.65751956,3
1359768.339,53609.33964,8.094684694,37.3489058,151.2440716,151.792551,3.120371269,6165.359213,76.63743744,1889.36947,8806.692227,55.09553358,5.447821999,2.327209327,2.690170479,40.49888221,0.164566925,0.03665594,0.661128441,3
3324697.513,83458.12574,19.69290587,55.26366949,149.0250726,151.7409126,2.695173647,6252.59761,78.3324087,1815.563922,8800.214159,55.05080983,7.068266752,7.259731757,0.71991678,50.82858003,0.16998335,0.035259822,0.679117149,3
104770.4432,17867.21512,0.700639969,29.55129855,150.5489239,150.6337103,19.33702165,6174.52263,76.43648451,1908.594245,8888.130064,55.37726922,6.618389654,0.774788599,3.047050021,50.23419812,0.190766852,0.043775535,0.626926095,3
832375.8179,46077.42956,5.546524536,46.68590473,149.2747659,153.5169826,1.607383049,6681.378877,83.99059359,1329.608257,8666.148158,54.85243138,1.2064941,1.774431752,2.440839053,116.1747937,0.162656779,0.036955685,1.931079216,3
945436.3,49763.24763,6.163340532,34.23917033,149.2717458,151.3219522,15.72202347,6811.269883,84.25891141,1206.557587,8687.732356,54.90324397,13.3468811,11.35801891,5.024621662,41.18151125,0.166648301,0.041124988,0.82045872,3
415666.7073,34748.56588,2.808551019,29.49077024,148.2621324,151.6484507,10.91263078,6314.98959,76.82889327,1802.237498,9331.382648,58.82517587,16.07063859,19.04273139,4.537493866,37.81827027,0.149229783,0.036140377,0.629078042,3
2605849.839,75800.42618,16.10607826,44.94726529,150.5124952,151.8352056,1.987732258,6771.897732,83.22234673,1378.835457,8947.410794,56.68588082,5.540434532,14.39930653,3.518593793,39.72299983,0.167858549,0.03409181,0.618211251,3
2157225.831,83451.25147,13.15588905,62.15363962,149.4921794,151.9209573,10.40521371,6605.307554,81.32224189,1479.178967,9068.218683,57.25311547,10.20338114,7.783988261,0.195586573,116.7139046,0.172801021,0.035097751,1.779329945,3
3124475.992,82266.46962,21.86572533,60.55810244,151.2918984,151.6638797,10.55119985,6810.941128,83.01286129,1340.20557,9483.170272,59.28454511,17.09378971,25.55056115,0.755857487,78.15865026,0.237342734,0.040931318,0.938111578,3
55145.70309,13895.64663,0.353818912,38.30101119,5.802068755,6.337967187,33.33736651,6357.246355,78.77361415,1769.87711,9853.013741,62.49215543,4.724359249,14.56773508,1.509485774,141.4407446,0.185563012,0.03755811,0.843154135,3
862289.2341,49420.49181,5.662663493,36.88990555,150.3936341,150.428869,8.249216656,6352.366316,78.56994307,1729.171791,9949.035268,63.31399995,3.480443341,13.09367971,1.623456684,79.14576646,0.169052031,0.037016335,1.406815195,3
1542014.494,58605.90864,9.702799294,39.35386407,149.247869,151.9350537,6.62901269,6676.320443,82.53748678,1391.213977,9879.105257,62.57230002,13.76567568,9.013707604,2.827363598,47.45542207,0.163875816,0.037050132,0.802567687,3
545067.2567,36010.94623,3.21189833,32.00072446,150.9641802,152.9540515,14.90915645,6742.400506,82.02697782,1395.278763,9997.25453,62.00194448,12.46381484,12.3847476,2.801148942,42.85701275,0.183713658,0.033626715,0.831713905,3
2743139.314,88558.97362,17.27991762,47.91207666,151.5896932,151.2340778,20.93811901,6323.472048,77.78976642,1774.807018,10495.35528,66.04612099,9.383500527,3.234600638,3.192560927,52.53611636,0.184887126,0.035689603,0.727510438,3
4082389.33,109355.4321,25.97786785,61.73655347,149.3139261,151.3573699,8.235588912,6743.270065,84.09505276,1325.963207,10099.90489,63.79229083,13.40488414,18.25159527,4.432129512,41.78852262,0.368341123,0.047305029,1.954139726,3
116181.9939,16989.50847,0.821485895,31.26159929,148.5397485,152.2054767,20.49410619,6708.338302,84.13706233,1355.391844,10197.28491,64.97249833,12.89910964,22.28634235,2.593870006,133.1060851,0.162032467,0.03594295,0.418364641,3
1330851.288,57662.75648,9.086941472,40.94824185,150.2861537,150.329365,13.30814764,6783.662278,83.78227781,1302.633598,10390.50189,65.63999059,14.10200307,14.10454769,2.831043456,39.14620123,0.164720076,0.03560842,0.430818998,3
3622454.171,91608.45574,26.9631296,63.56731957,150.4767619,152.0251314,19.68897094,6855.412136,84.70171544,1217.358069,10160.4563,64.53481427,19.58965402,9.23653607,3.021952447,42.79452545,0.283532388,0.040505774,0.657920614,3
144413.9193,19507.41977,1.06683189,38.61290335,149.463021,152.5823836,41.05208958,6747.536645,84.35705013,1308.468201,10425.77221,65.79766454,36.93131959,8.912105829,7.445486218,45.0225832,0.274913904,0.035721632,0.600376573,3
3660134.774,97439.77769,31.3735603,76.0384245,151.1066264,152.0922793,52.69367675,6408.438937,78.79540475,1655.582513,10778.33119,67.92510266,51.81026633,7.407533142,2.25357108,53.77285048,0.265884899,0.043743754,0.774279673,3
2775726.965,90574.71672,17.149678,48.55024104,151.6433263,153.1073904,12.60468621,6575.142801,81.43497331,1479.471118,11087.09968,69.64668832,9.719382644,11.69990078,1.278837537,53.89078259,0.253057761,0.054079521,0.804213936,3
5541133.104,116654.5404,35.37422572,67.08898348,149.9689368,151.7741927,17.65324467,6375.572785,79.156982,1736.371369,11392.1201,71.61488102,12.85740723,5.097713121,2.271607364,54.38430813,0.204460668,0.041833835,0.738599037,3
557735.1299,40896.09839,3.802379866,36.08932956,150.1644855,152.4662482,46.04203985,6797.810527,83.28865959,1331.173747,11132.76511,70.32238816,50.17364816,4.489497327,2.757731163,60.93333968,0.190206053,0.038211357,1.448987998,3
54116.02235,11041.51865,0.307232995,33.46810386,2.919224008,4.076923559,45.48861598,6547.956026,82.09484388,1477.593868,11297.97841,71.65109088,41.60462487,4.939403884,3.113829593,72.13494194,0.203712119,0.040838742,1.116747126,3
222791.2377,30213.58269,1.600918806,31.88458638,150.2716007,150.6449146,46.9126715,7115.313834,87.50303215,1028.270324,10953.47677,68.14667361,32.457111,20.02046206,3.888646161,56.42238364,0.186951891,0.035755969,0.763574552,3
277420.0038,24762.71608,1.707958342,40.04349404,149.3835574,152.2155094,56.26418212,6762.882428,83.77139002,1351.412578,11182.60065,71.50611082,29.74603205,6.702872589,2.123734651,51.71329751,0.168985167,0.03918475,0.748085142,3
3456644.309,97685.31038,24.50924828,55.08730385,150.206208,151.4018076,19.78006392,7160.361364,88.60680682,971.762933,10964.56495,69.37756693,20.33140607,14.31492518,0.939947369,43.38456727,0.203074929,0.033788086,0.477711684,3
1167755.583,51780.08918,8.027557354,36.88882062,150.0277351,152.0808149,35.30149079,7244.405903,90.58622439,791.1449751,11525.25595,72.39683161,36.06979522,15.72499911,2.168368005,47.23181236,0.18544652,0.036745512,1.056603291,3
5411250.77,115855.7245,35.78520897,63.18823171,151.4447002,153.4727622,17.17718865,7360.624916,90.91016571,730.4679193,11638.06723,73.82872416,14.76900741,18.00986221,6.231050489,52.08315217,0.187444348,0.035758547,1.074039374,3
296316.5213,25623.90457,2.022943232,33.90280345,151.0109952,152.1915247,28.25062613,6967.309384,85.83876557,1104.64092,11979.99327,75.45674058,30.13630556,11.88960522,2.525427789,39.86018229,0.170579575,0.03860742,1.725859244,3
2447061.198,78694.12389,16.07322992,46.79902614,150.5334152,153.6724063,29.46920963,6690.064676,82.98961218,1400.445133,12338.45828,76.64089164,29.75617765,7.341559771,1.490989102,44.42993904,0.193689323,0.036937977,0.687125527,3
1339621.232,59128.50413,9.459209322,37.87492277,151.4959092,152.1268721,30.6746255,7081.650246,87.76081518,1043.869365,12019.73619,75.59299307,29.53084299,6.231277241,1.067475079,47.93657592,0.191327443,0.036763768,0.648091414,3
638911.7442,41453.38415,4.264249376,32.38249947,151.1721261,151.273363,29.48547313,6733.411223,83.78734742,1316.239944,12386.89666,77.10315258,28.98664409,7.709002223,1.525952933,44.19706807,0.199192499,0.037123925,0.679231736,3
57713.70584,13050.20808,0.328021846,30.66152833,150.836546,148.9051706,28.17073729,6975.580499,87.19244153,1075.248148,12116.08519,77.35421496,30.11066555,12.00158008,1.253867666,50.02724552,0.184086136,0.04007498,1.441727289,3
5773558.457,113382.1795,39.1444355,78.46667342,149.960422,153.8243478,29.15885268,6869.576506,85.66973895,1175.298336,12323.05101,77.68287476,31.36453975,3.568660777,1.858010451,41.54940607,0.239408989,0.040221164,0.696659998,3
4979757.035,97717.21088,32.87570063,78.59061631,150.3462548,152.3393756,29.99757946,7061.026607,87.21811292,1033.077212,12245.20753,77.71564548,29.70849107,4.414829135,0.370602556,47.9737787,0.251107734,0.044608277,1.437301747,3
2831028.463,86658.51495,19.31039109,46.58525662,151.8585156,151.8618955,17.84319271,6869.37813,84.26572831,1257.541742,12718.36985,79.38564772,18.77810723,11.31049431,2.566574806,40.86353051,0.199609485,0.035108311,0.662201593,3
2819332.353,86872.13613,20.37960389,50.24927721,151.0142957,153.7960787,30.32871142,6900.754966,86.50890719,1166.98419,12785.4367,80.64204535,29.14152403,6.846592749,2.849165585,50.34752657,0.193164481,0.037620295,0.645389167,3
142021.7474,20673.75213,1.019177422,32.58699892,151.3018822,152.5346981,52.95976391,6756.721899,82.9358069,1362.851692,12992.80692,82.54948688,54.56659416,4.120354585,1.202997507,58.04155086,0.184216296,0.039220966,0.768806197,3
273262.9571,26770.4579,1.659293268,32.4941128,151.020783,150.1453659,30.1990348,6860.358989,85.64227807,1205.591784,12897.24677,81.74721109,28.93282838,10.64584098,1.233558718,52.57819293,0.180551152,0.036203938,0.760611644,3
2458511.299,74919.4542,15.64558922,46.36467691,149.5294416,152.308775,18.91497083,7170.123956,88.39108949,975.3146519,12820.58215,80.65861752,37.96781911,9.386028274,1.606615109,60.74226346,0.183641113,0.036837945,0.809572819,3
5617389.864,120623.8684,39.65983389,75.3235212,151.5500824,152.1641128,29.69805248,6756.993327,84.1850729,1318.502354,13149.21144,83.3176604,32.93855467,6.292746909,0.762164675,69.50682374,0.186763838,0.039815745,0.683024092,3
354986.8153,24988.0394,2.420593473,51.84491456,151.1521655,150.724189,26.34190283,7295.70428,89.82397654,810.4307645,12671.47602,80.85383016,30.52361835,9.802407455,0.453433651,43.59809876,0.238750614,0.03568999,0.722124378,3
3512700.332,90837.04936,23.17510633,52.56937904,152.0177233,152.3731292,36.33536337,6714.932763,83.48733857,1357.090087,13369.42106,85.62716794,30.57543745,12.98635711,2.229268901,45.72747758,0.174639253,0.038185533,0.707096972,3
26301.1576,11198.89521,0.149848105,29.68305945,0.202747327,34.90907079,26.68244078,6936.300833,85.15864905,1166.865705,11663.58158,72.75790992,25.43823498,4.717358298,2.462240823,55.83292512,0.185269961,0.038776081,0.687178237,4
52273.27775,24418.67261,0.429842371,30.68385619,148.4573472,215.9066869,30.2054705,7110.296251,87.42955558,1007.269992,12070.34783,75.73922847,29.42462592,13.99377884,1.247057731,51.4558742,0.195044846,0.042195879,0.782863122,4
16232.60478,6991.933799,0.089659481,63.17870214,0.204479293,22.73796563,28.67894058,6830.127168,84.14936153,1277.265214,8723.066689,54.58768994,27.63137001,0.185563571,0.640692173,207.1186459,0.205665152,0.040704465,5.560205835,4
55893.30937,25992.45023,0.341790304,29.92521194,150.8058625,219.3094959,26.84534509,6966.817439,87.70001723,1052.740078,8340.842291,53.0366305,29.56707052,8.493380409,1.494208593,67.44695422,0.191222582,0.037132438,1.156210713,4
6692.247449,2853.428243,0.075110615,65.39495417,0.202866754,10.59769527,37.13186244,4619.429876,56.73288414,3508.461555,7375.647356,46.17012494,3.899707258,0.804643311,1.178057565,51.2457717,0.263624001,0.035008921,0.50834298,4
50706.8502,22178.32635,0.445122502,38.54751629,149.0270871,210.8037515,10.20895108,4617.896941,57.08161496,3435.224396,7400.886367,46.80724048,3.087793479,2.465222365,2.289148243,49.18736557,0.219718117,0.034920768,0.765758046,4
28283.42563,12284.12287,0.311170352,33.70215986,2.953727469,40.27003832,51.02449393,4765.399536,58.97772456,3325.014452,7460.589687,46.4736169,39.00332715,0.79654061,0.471345155,54.64556574,0.233316225,0.038906408,0.455425263,4
43748.3058,19056.24653,0.371662577,29.67621511,150.9320375,206.4954348,5.048749383,4858.187173,60.17738052,3258.812794,7410.261079,46.9492177,1.60618565,7.421281749,2.972135934,46.7083251,0.175602852,0.034621345,0.507346968,4
27491.99968,11821.129,0.126057093,28.34513713,0.202104524,35.92521753,12.16032541,5875.04042,72.69133567,2209.958309,6448.369528,41.1176305,2.017430001,4.195151352,4.365486976,46.73278597,0.159929378,0.036002997,0.648140681,4
34002.34763,14512.98098,0.174311003,27.73341146,0.203360593,43.47831115,27.19036836,5640.739281,70.20552284,2403.315682,6824.664284,43.34813098,16.32259344,5.434283071,2.997905145,50.74498582,0.210145761,0.040718845,0.722159923,4
28809.08699,12527.62917,0.150804981,29.90475484,145.4826457,182.1338875,39.2679747,5791.991206,71.33198181,2310.01899,6845.026526,42.95155478,13.696112,3.803675444,4.246797624,40.16455361,0.163458599,0.035073666,1.351937686,4
46832.4639,20104.82722,0.277090897,27.59506713,5.702350019,63.21334792,33.28892453,5889.953865,72.15908605,2241.761215,6764.324884,42.84252565,31.50939692,4.328994985,2.877895808,44.48524892,0.16881109,0.037720047,0.694492372,4
63222.50496,28061.20323,0.398627342,27.93722542,151.6111177,225.7458684,8.974500669,6076.843303,75.66799184,1991.188751,6664.311251,41.70196366,0.793082185,6.581166914,3.366315484,46.53468294,0.178856169,0.035153414,0.70124534,4
60045.12361,26736.90505,0.388955425,29.89489991,151.0370567,221.8057613,8.24748818,6424.262667,79.72430149,1594.178402,5955.695998,37.51093665,7.387001869,20.08387705,4.732849955,41.13061581,0.170436075,0.03514928,0.6045411,4
12657.59023,5365.253298,0.070989637,28.98138307,0.202471147,18.33696645,47.9638129,5999.754949,75.32857728,2023.0757,6485.205286,40.80128883,12.44419905,8.220316965,1.533429823,71.14217536,0.166985766,0.036141487,0.65151007,4
64341.01407,28257.8582,0.50906483,30.96145681,148.9065569,227.7702374,31.7355912,5699.931634,70.4258226,2329.809161,6894.184853,42.95350908,6.638345846,9.659246197,2.343089024,60.91475065,0.161761119,0.057942969,0.954584503,4
27659.08636,12603.62443,0.130436362,29.68505946,144.8928361,182.1607663,2.312144482,6375.407066,79.05307114,1713.505402,6272.608955,39.62481724,6.648994335,2.794754978,3.757301955,50.614249,0.172433773,0.037039261,0.717371923,4
48250.93065,21741.26219,0.276886121,37.90472721,3.072912702,63.51738474,14.08183736,6500.448218,79.09585143,1637.542917,6285.955539,39.52472589,13.79506698,9.187643717,1.810391857,83.21815354,0.179254321,0.035768304,0.830214988,4
9052.414829,3867.587967,0.036783057,30.25210001,0.201106322,13.23500517,56.13143328,6689.283333,82.52043421,1379.064591,6295.071488,39.00166816,12.9851248,8.585137293,1.456921942,59.23426939,0.21090515,0.049793169,1.559015997,4
23337.63363,9966.487483,0.130491771,43.172661,0.204958933,31.05707918,54.80779729,6603.798407,81.74015676,1430.992597,6310.488748,40.27967435,20.28125465,2.966951742,0.426692808,58.81596256,0.161542096,0.03687476,3.322742293,4
54431.31962,23410.46381,0.393578341,33.50868192,149.5109963,214.5304596,59.00661739,6581.803586,81.50437744,1495.354376,6516.067397,40.77718742,28.17979368,4.322978083,2.120685594,41.84997169,0.166873089,0.034819451,0.87076002,4
50762.13675,21992.15143,0.392560939,30.26056456,149.2378359,214.2207862,42.71024857,6620.187015,81.5109011,1433.494687,6536.954859,40.71796707,4.279836629,2.248158079,1.716075727,51.95678747,0.170597272,0.033707946,1.918140056,4
55068.20866,24013.01023,0.440782085,27.90030456,149.1163726,215.0882189,75.36441731,6588.352055,80.20482441,1539.800372,6781.59376,43.21940406,57.21784734,17.56035909,3.191640614,50.20630254,0.17221172,0.035226081,1.156028458,4
36390.43256,15656.27806,0.213697101,38.9107847,0.201970921,47.53644728,6.574764053,6666.196666,81.73266805,1466.12318,6678.773244,42.11041064,14.0813931,5.030736363,0.966797015,44.40159341,0.172145055,0.036816148,1.773540228,4
61937.58669,26952.04191,0.389919251,34.49405392,148.5538508,222.3440179,21.87392933,6531.247723,80.71519396,1478.760764,6761.015283,42.866343,32.45366361,12.82972417,3.619730573,49.55058638,0.166142898,0.036723944,0.927465141,4
11043.79579,4768.560712,0.054311224,33.04998189,0.204272005,16.39991718,38.80403305,6947.872104,86.90599327,1111.376216,6463.369693,40.70297638,48.26551326,2.794971641,1.412322045,50.83579792,0.168041122,0.036022812,0.715843256,4
64403.14485,27944.62105,0.404985257,31.83669122,150.1127155,226.4051599,60.43328589,6075.709462,75.56645627,2021.373336,7514.226211,47.39494947,11.74351482,11.10069823,1.655604811,42.92122135,0.160964656,0.036000407,1.458502232,4
23768.55024,10245.61061,0.115192968,30.68843597,0.203427071,31.12369785,5.418719759,5676.39345,70.93639156,2345.244724,7978.029902,49.87665127,14.20231027,16.04251188,2.852952687,49.9414243,0.176690667,0.036783413,1.017065965,4
36164.70061,15838.12547,0.215914241,34.42356818,3.29682764,50.18117308,27.08738129,6086.942332,74.70843969,2074.37927,7680.433787,48.97873437,45.33496251,9.61664334,1.592011915,59.24622128,0.157122735,0.038098601,1.086542335,4
32413.18287,14276.49752,0.185427354,27.14742587,0.201770595,41.18687581,14.96439753,6968.123547,86.48612793,1112.067979,7214.523944,45.30722582,62.03123078,5.039857203,1.157792177,41.42759333,0.233963473,0.04209744,0.443695659,4
50900.66964,22123.17766,0.323810766,35.36927986,149.5686576,213.5135913,35.91454758,6639.937372,82.38404656,1444.986102,7409.009035,46.58111356,38.06185108,4.181368482,2.535992077,59.84282742,0.162635831,0.035073372,0.684319234,4
49564.255,21783.55846,0.376261144,46.51228335,150.636056,210.4988351,34.83978198,6865.215629,84.51696029,1255.888064,7407.300641,47.14124356,54.40980047,3.922896314,0.716791527,207.8948033,0.176528805,0.034991581,5.050796861,4
42423.62568,18483.25763,0.289568524,31.78400137,2.887335396,55.11257375,32.88038141,6945.396938,85.54198905,1103.01586,7218.385308,46.24820125,33.9298426,8.142173587,2.813516088,54.2519892,0.186483149,0.037233205,1.102614129,4
20621.98912,8804.938864,0.108768142,34.61421246,0.204603052,28.40888722,26.45010607,6512.849753,79.4616674,1603.016672,7826.463482,48.66925023,32.12822913,5.039474782,1.154940943,58.06624697,0.176201119,0.036132942,1.969632414,4
38156.98867,16465.5607,0.262024581,31.10254486,2.844269314,50.98905851,52.40649669,6605.563367,80.38267475,1537.458623,7736.829325,49.22267169,16.32006959,14.04471107,1.369436076,55.39879973,0.173418228,0.035662722,2.063071956,4
12682.76551,5383.925319,0.056451575,35.41992577,0.203400871,18.45421827,57.99490109,6595.734129,82.44898769,1459.612328,7828.592182,49.75025723,34.24377206,1.640733267,1.982976812,56.34049088,0.166779774,0.035705375,1.298188854,4
49661.52005,21749.53122,0.3032226,32.88695322,3.107759102,65.42397942,27.35526209,6539.511535,81.20258093,1564.941493,8153.240922,51.53255713,11.70822352,6.448567344,2.070045375,64.94339689,0.174242563,0.037257209,1.956784768,4
45013.7673,19724.67309,0.288838249,58.77956723,2.942831803,59.27152706,45.46884903,7033.844497,85.67091662,1122.827448,7771.111364,49.3555925,42.47560266,6.478239187,1.216427863,57.40089491,0.180878071,0.037085344,0.704017556,4
26315.76836,11717.85422,0.157159438,59.69346536,0.204338639,35.07768257,62.27989055,6437.827861,79.34288122,1647.146465,8357.568726,52.2771297,65.72671069,18.92140145,0.98116731,58.1615076,0.192480533,0.038554627,0.788522612,4
23013.62604,10039.24048,0.147091376,57.7999445,0.203186706,31.09596064,53.56691829,6661.574212,82.05426131,1402.884102,8212.228718,51.70086492,32.82003692,6.11358078,1.213670556,57.85409674,0.167124502,0.036689562,0.912753104,4
16813.2724,7289.451752,0.089788442,57.93546753,0.203724335,23.33291504,46.92320292,6660.877963,83.07978141,1354.112726,8154.172744,51.05365438,44.70110836,4.597877511,2.516850257,51.57500024,0.165982438,0.035915752,0.590024567,4
11161.73624,4721.000416,0.039736021,31.36105966,0.203370653,16.45046862,39.85019263,6631.59573,82.04490014,1413.480066,8493.634995,53.21835561,49.95186126,4.062701235,2.168664643,58.87197137,0.171093279,0.03517903,2.639148153,4
35191.01777,15060.12525,0.194981097,42.60738699,0.203194452,45.04007949,30.53485892,6693.12533,82.87353193,1389.948461,8459.650279,53.44847442,60.72187206,8.793478069,3.524596379,116.1555463,0.167473828,0.036650823,0.860020053,4
42486.50946,19163.92266,0.221599825,37.47093336,0.203636285,53.05015698,15.62930674,6808.49643,83.08150781,1316.747082,8560.644447,53.87375778,11.80090328,7.893396197,2.11599323,105.0348211,0.169783699,0.036671951,0.716634597,4
25927.14439,11144.40564,0.128352796,33.05210174,144.3987338,175.8840374,17.58299047,7132.002063,89.12757169,901.4668148,8398.865622,52.35654768,19.92403344,4.608281519,0.843906426,58.85497244,0.180474535,0.038049172,0.757375215,4
20954.82299,8984.9832,0.113557408,30.27875999,0.204447577,28.55375012,31.16513972,6484.589163,80.0501221,1553.334613,8813.11077,56.47977602,25.56844996,6.951981111,1.73941033,54.43373816,0.177781979,0.037221233,1.055809301,4
23638.4698,10287.73667,0.130667923,37.45711821,0.201539918,31.38961744,32.88094268,6781.536229,84.65176794,1274.739122,9062.521044,56.62447425,30.66259665,10.93250567,2.482916919,47.31761957,0.200998239,0.037951504,2.470257089,4
33073.34861,14267.19262,0.184381107,34.89221036,0.204962646,41.78629136,50.92152119,6619.954911,80.93859821,1472.199183,9080.524032,56.9123032,43.7580925,14.41871083,1.214610342,47.38808638,0.179637329,0.035087117,0.713456821,4
23435.39306,10099.85629,0.210692334,28.50728537,0.201377391,31.3437727,60.20266738,6560.782423,81.6011521,1498.623994,9214.777547,57.9971307,25.51239386,16.55817977,1.471907876,42.4960984,0.193715546,0.037140164,0.679588888,4
49276.34223,21741.47662,0.292829494,30.48242229,2.990419415,64.49387006,27.92360604,6681.789902,82.39063023,1365.177702,9196.717236,57.75600048,29.08344785,16.05419269,1.541204394,42.08413498,0.173928239,0.037093925,0.709402939,4
7612.275641,3194.351496,0.042253013,35.78718273,0.201141231,11.59705318,35.72438934,6142.029277,75.45028899,1935.201272,8170.54202,51.33197394,28.03333089,17.99095989,2.732585859,97.75196551,0.237811947,0.035059774,0.616613691,4
63861.44121,27630.35391,0.479110623,28.24986249,149.7505319,225.3057494,13.67444208,5934.275525,73.28676718,2129.130289,8286.346223,52.50277158,1.609301148,17.6315191,8.702178749,46.28192035,0.154766299,0.044742068,0.581617064,4
58647.5541,25314.95106,0.441700185,29.10901739,150.1894901,222.4281496,26.76404696,6188.040072,76.20320858,1956.341007,8333.956564,52.54674147,14.20963011,9.771098343,2.324328786,39.80718589,0.155920183,0.03685788,1.313565312,4
7426.765889,3050.609915,0.028884864,28.14152791,0.202550499,11.48787341,45.7432502,6349.259415,78.4911878,1751.039584,8344.945284,52.64189903,11.70917664,13.905859,4.006712534,38.66027972,0.152342352,0.037778547,0.843295153,4
6416.75984,2752.124504,0.032050016,29.6266154,0.205133972,9.802054941,19.0155665,6520.272474,80.63720586,1496.850262,8269.365255,51.98218344,44.1329034,8.767714245,1.525715304,44.57914374,0.182243632,0.033929259,0.603229426,4
